fecha,demanda_Real,tipo_dia,anio,hora,mes
2020-01-01 00:00:00+00:00,18594.922,Lunes-Viernes,2020,0,1
2020-01-01 01:00:00+00:00,17466.294,Lunes-Viernes,2020,1,1
2020-01-01 02:00:00+00:00,16426.445,Lunes-Viernes,2020,2,1
2020-01-01 03:00:00+00:00,15775.322,Lunes-Viernes,2020,3,1
2020-01-01 04:00:00+00:00,15580.377,Lunes-Viernes,2020,4,1
2020-01-01 05:00:00+00:00,15802.591,Lunes-Viernes,2020,5,1
2020-01-01 06:00:00+00:00,16206.789,Lunes-Viernes,2020,6,1
2020-01-01 07:00:00+00:00,16245.429,Lunes-Viernes,2020,7,1
2020-01-01 08:00:00+00:00,17050.56,Lunes-Viernes,2020,8,1
2020-01-01 09:00:00+00:00,18622.005,Lunes-Viernes,2020,9,1
2020-01-01 10:00:00+00:00,19831.061,Lunes-Viernes,2020,10,1
2020-01-01 11:00:00+00:00,20338.765,Lunes-Viernes,2020,11,1
2020-01-01 12:00:00+00:00,20771.957,Lunes-Viernes,2020,12,1
2020-01-01 13:00:00+00:00,20657.783,Lunes-Viernes,2020,13,1
2020-01-01 14:00:00+00:00,19426.856,Lunes-Viernes,2020,14,1
2020-01-01 15:00:00+00:00,18953.037,Lunes-Viernes,2020,15,1
2020-01-01 16:00:00+00:00,19301.354,Lunes-Viernes,2020,16,1
2020-01-01 17:00:00+00:00,21316.185,Lunes-Viernes,2020,17,1
2020-01-01 18:00:00+00:00,22453.563,Lunes-Viernes,2020,18,1
2020-01-01 19:00:00+00:00,23192.076,Lunes-Viernes,2020,19,1
2020-01-01 20:00:00+00:00,23407.595,Lunes-Viernes,2020,20,1
2020-01-01 21:00:00+00:00,22635.158,Lunes-Viernes,2020,21,1
2020-01-01 22:00:00+00:00,20758.37,Lunes-Viernes,2020,22,1
2020-01-01 23:00:00+00:00,18879.267,Lunes-Viernes,2020,23,1
2020-01-02 00:00:00+00:00,17312.36,Lunes-Viernes,2020,0,1
2020-01-02 01:00:00+00:00,16397.63,Lunes-Viernes,2020,1,1
2020-01-02 02:00:00+00:00,15933.894,Lunes-Viernes,2020,2,1
2020-01-02 03:00:00+00:00,15939.851,Lunes-Viernes,2020,3,1
2020-01-02 04:00:00+00:00,16725.448,Lunes-Viernes,2020,4,1
2020-01-02 05:00:00+00:00,19325.725,Lunes-Viernes,2020,5,1
2020-01-02 06:00:00+00:00,22671.539,Lunes-Viernes,2020,6,1
2020-01-02 07:00:00+00:00,25619.587,Lunes-Viernes,2020,7,1
2020-01-02 08:00:00+00:00,28050.115,Lunes-Viernes,2020,8,1
2020-01-02 09:00:00+00:00,29330.281,Lunes-Viernes,2020,9,1
2020-01-02 10:00:00+00:00,29544.403,Lunes-Viernes,2020,10,1
2020-01-02 11:00:00+00:00,29292.768,Lunes-Viernes,2020,11,1
2020-01-02 12:00:00+00:00,29257.104,Lunes-Viernes,2020,12,1
2020-01-02 13:00:00+00:00,28421.626,Lunes-Viernes,2020,13,1
2020-01-02 14:00:00+00:00,27576.816,Lunes-Viernes,2020,14,1
2020-01-02 15:00:00+00:00,27272.147,Lunes-Viernes,2020,15,1
2020-01-02 16:00:00+00:00,27426.031,Lunes-Viernes,2020,16,1
2020-01-02 17:00:00+00:00,28712.603,Lunes-Viernes,2020,17,1
2020-01-02 18:00:00+00:00,29103.886,Lunes-Viernes,2020,18,1
2020-01-02 19:00:00+00:00,29170.829,Lunes-Viernes,2020,19,1
2020-01-02 20:00:00+00:00,28791.252,Lunes-Viernes,2020,20,1
2020-01-02 21:00:00+00:00,26766.68,Lunes-Viernes,2020,21,1
2020-01-02 22:00:00+00:00,24294.68,Lunes-Viernes,2020,22,1
2020-01-02 23:00:00+00:00,22436.928,Lunes-Viernes,2020,23,1
2020-01-03 00:00:00+00:00,20516.417,Lunes-Viernes,2020,0,1
2020-01-03 01:00:00+00:00,19299.726,Lunes-Viernes,2020,1,1
2020-01-03 02:00:00+00:00,18787.155,Lunes-Viernes,2020,2,1
2020-01-03 03:00:00+00:00,18668.361,Lunes-Viernes,2020,3,1
2020-01-03 04:00:00+00:00,19250.55,Lunes-Viernes,2020,4,1
2020-01-03 05:00:00+00:00,21376.647,Lunes-Viernes,2020,5,1
2020-01-03 06:00:00+00:00,24477.107,Lunes-Viernes,2020,6,1
2020-01-03 07:00:00+00:00,27226.434,Lunes-Viernes,2020,7,1
2020-01-03 08:00:00+00:00,29506.138,Lunes-Viernes,2020,8,1
2020-01-03 09:00:00+00:00,30541.441,Lunes-Viernes,2020,9,1
2020-01-03 10:00:00+00:00,30627.626,Lunes-Viernes,2020,10,1
2020-01-03 11:00:00+00:00,30243.846,Lunes-Viernes,2020,11,1
2020-01-03 12:00:00+00:00,30103.976,Lunes-Viernes,2020,12,1
2020-01-03 13:00:00+00:00,29147.624,Lunes-Viernes,2020,13,1
2020-01-03 14:00:00+00:00,28099.747,Lunes-Viernes,2020,14,1
2020-01-03 15:00:00+00:00,27665.533,Lunes-Viernes,2020,15,1
2020-01-03 16:00:00+00:00,27773.492,Lunes-Viernes,2020,16,1
2020-01-03 17:00:00+00:00,28882.085,Lunes-Viernes,2020,17,1
2020-01-03 18:00:00+00:00,29304.737,Lunes-Viernes,2020,18,1
2020-01-03 19:00:00+00:00,29292.068,Lunes-Viernes,2020,19,1
2020-01-03 20:00:00+00:00,28705.434,Lunes-Viernes,2020,20,1
2020-01-03 21:00:00+00:00,26937.294,Lunes-Viernes,2020,21,1
2020-01-03 22:00:00+00:00,24766.208,Lunes-Viernes,2020,22,1
2020-01-03 23:00:00+00:00,23100.008,Lunes-Viernes,2020,23,1
2020-01-04 00:00:00+00:00,21155.078,Fin de semana,2020,0,1
2020-01-04 01:00:00+00:00,19931.468,Fin de semana,2020,1,1
2020-01-04 02:00:00+00:00,19204.229,Fin de semana,2020,2,1
2020-01-04 03:00:00+00:00,18920.72,Fin de semana,2020,3,1
2020-01-04 04:00:00+00:00,18985.055,Fin de semana,2020,4,1
2020-01-04 05:00:00+00:00,19687.332,Fin de semana,2020,5,1
2020-01-04 06:00:00+00:00,21036.669,Fin de semana,2020,6,1
2020-01-04 07:00:00+00:00,22616.328,Fin de semana,2020,7,1
2020-01-04 08:00:00+00:00,24889.087,Fin de semana,2020,8,1
2020-01-04 09:00:00+00:00,26720.801,Fin de semana,2020,9,1
2020-01-04 10:00:00+00:00,27174.052,Fin de semana,2020,10,1
2020-01-04 11:00:00+00:00,26755.133,Fin de semana,2020,11,1
2020-01-04 12:00:00+00:00,26634.399,Fin de semana,2020,12,1
2020-01-04 13:00:00+00:00,26198.645,Fin de semana,2020,13,1
2020-01-04 14:00:00+00:00,25233.017,Fin de semana,2020,14,1
2020-01-04 15:00:00+00:00,24582.324,Fin de semana,2020,15,1
2020-01-04 16:00:00+00:00,24701.795,Fin de semana,2020,16,1
2020-01-04 17:00:00+00:00,26348.106,Fin de semana,2020,17,1
2020-01-04 18:00:00+00:00,27145.64,Fin de semana,2020,18,1
2020-01-04 19:00:00+00:00,27591.59,Fin de semana,2020,19,1
2020-01-04 20:00:00+00:00,27369.941,Fin de semana,2020,20,1
2020-01-04 21:00:00+00:00,26198.377,Fin de semana,2020,21,1
2020-01-04 22:00:00+00:00,24277.279,Fin de semana,2020,22,1
2020-01-04 23:00:00+00:00,22375.05,Fin de semana,2020,23,1
2020-01-05 00:00:00+00:00,20524.007,Fin de semana,2020,0,1
2020-01-05 01:00:00+00:00,19178.178,Fin de semana,2020,1,1
2020-01-05 02:00:00+00:00,18391.608,Fin de semana,2020,2,1
2020-01-05 03:00:00+00:00,17971.242,Fin de semana,2020,3,1
2020-01-05 04:00:00+00:00,17941.697,Fin de semana,2020,4,1
2020-01-05 05:00:00+00:00,18508.807,Fin de semana,2020,5,1
2020-01-05 06:00:00+00:00,19395.453,Fin de semana,2020,6,1
2020-01-05 07:00:00+00:00,20164.957,Fin de semana,2020,7,1
2020-01-05 08:00:00+00:00,21985.703,Fin de semana,2020,8,1
2020-01-05 09:00:00+00:00,24029.341,Fin de semana,2020,9,1
2020-01-05 10:00:00+00:00,24812.776,Fin de semana,2020,10,1
2020-01-05 11:00:00+00:00,24661.858,Fin de semana,2020,11,1
2020-01-05 12:00:00+00:00,24648.18,Fin de semana,2020,12,1
2020-01-05 13:00:00+00:00,24520.916,Fin de semana,2020,13,1
2020-01-05 14:00:00+00:00,23416.511,Fin de semana,2020,14,1
2020-01-05 15:00:00+00:00,22683.885,Fin de semana,2020,15,1
2020-01-05 16:00:00+00:00,22488.726,Fin de semana,2020,16,1
2020-01-05 17:00:00+00:00,23844.185,Fin de semana,2020,17,1
2020-01-05 18:00:00+00:00,24252.299,Fin de semana,2020,18,1
2020-01-05 19:00:00+00:00,24791.769,Fin de semana,2020,19,1
2020-01-05 20:00:00+00:00,25146.892,Fin de semana,2020,20,1
2020-01-05 21:00:00+00:00,24594.93,Fin de semana,2020,21,1
2020-01-05 22:00:00+00:00,23194.811,Fin de semana,2020,22,1
2020-01-05 23:00:00+00:00,21492.243,Fin de semana,2020,23,1
2020-01-06 00:00:00+00:00,19698.551,Lunes-Viernes,2020,0,1
2020-01-06 01:00:00+00:00,18255.52,Lunes-Viernes,2020,1,1
2020-01-06 02:00:00+00:00,17522.433,Lunes-Viernes,2020,2,1
2020-01-06 03:00:00+00:00,17258.981,Lunes-Viernes,2020,3,1
2020-01-06 04:00:00+00:00,17419.833,Lunes-Viernes,2020,4,1
2020-01-06 05:00:00+00:00,17991.237,Lunes-Viernes,2020,5,1
2020-01-06 06:00:00+00:00,18712.392,Lunes-Viernes,2020,6,1
2020-01-06 07:00:00+00:00,19071.001,Lunes-Viernes,2020,7,1
2020-01-06 08:00:00+00:00,20836.471,Lunes-Viernes,2020,8,1
2020-01-06 09:00:00+00:00,22497.335,Lunes-Viernes,2020,9,1
2020-01-06 10:00:00+00:00,23146.926,Lunes-Viernes,2020,10,1
2020-01-06 11:00:00+00:00,22909.838,Lunes-Viernes,2020,11,1
2020-01-06 12:00:00+00:00,23003.139,Lunes-Viernes,2020,12,1
2020-01-06 13:00:00+00:00,22476.939,Lunes-Viernes,2020,13,1
2020-01-06 14:00:00+00:00,21289.956,Lunes-Viernes,2020,14,1
2020-01-06 15:00:00+00:00,20914.012,Lunes-Viernes,2020,15,1
2020-01-06 16:00:00+00:00,21244.335,Lunes-Viernes,2020,16,1
2020-01-06 17:00:00+00:00,23177.103,Lunes-Viernes,2020,17,1
2020-01-06 18:00:00+00:00,24535.305,Lunes-Viernes,2020,18,1
2020-01-06 19:00:00+00:00,25369.408,Lunes-Viernes,2020,19,1
2020-01-06 20:00:00+00:00,25794.116,Lunes-Viernes,2020,20,1
2020-01-06 21:00:00+00:00,25034.889,Lunes-Viernes,2020,21,1
2020-01-06 22:00:00+00:00,22998.354,Lunes-Viernes,2020,22,1
2020-01-06 23:00:00+00:00,21304.514,Lunes-Viernes,2020,23,1
2020-01-07 00:00:00+00:00,19553.869,Lunes-Viernes,2020,0,1
2020-01-07 01:00:00+00:00,18647.465,Lunes-Viernes,2020,1,1
2020-01-07 02:00:00+00:00,18328.886,Lunes-Viernes,2020,2,1
2020-01-07 03:00:00+00:00,18387.168,Lunes-Viernes,2020,3,1
2020-01-07 04:00:00+00:00,19338.488,Lunes-Viernes,2020,4,1
2020-01-07 05:00:00+00:00,22457.794,Lunes-Viernes,2020,5,1
2020-01-07 06:00:00+00:00,26657.597,Lunes-Viernes,2020,6,1
2020-01-07 07:00:00+00:00,29757.727,Lunes-Viernes,2020,7,1
2020-01-07 08:00:00+00:00,31718.262,Lunes-Viernes,2020,8,1
2020-01-07 09:00:00+00:00,32549.934,Lunes-Viernes,2020,9,1
2020-01-07 10:00:00+00:00,32535.248,Lunes-Viernes,2020,10,1
2020-01-07 11:00:00+00:00,32146.62,Lunes-Viernes,2020,11,1
2020-01-07 12:00:00+00:00,32008.736,Lunes-Viernes,2020,12,1
2020-01-07 13:00:00+00:00,30962.809,Lunes-Viernes,2020,13,1
2020-01-07 14:00:00+00:00,30253.41,Lunes-Viernes,2020,14,1
2020-01-07 15:00:00+00:00,29949.753,Lunes-Viernes,2020,15,1
2020-01-07 16:00:00+00:00,30051.831,Lunes-Viernes,2020,16,1
2020-01-07 17:00:00+00:00,31518.284,Lunes-Viernes,2020,17,1
2020-01-07 18:00:00+00:00,32524.075,Lunes-Viernes,2020,18,1
2020-01-07 19:00:00+00:00,32840.418,Lunes-Viernes,2020,19,1
2020-01-07 20:00:00+00:00,31991.693,Lunes-Viernes,2020,20,1
2020-01-07 21:00:00+00:00,29368.914,Lunes-Viernes,2020,21,1
2020-01-07 22:00:00+00:00,26316.374,Lunes-Viernes,2020,22,1
2020-01-07 23:00:00+00:00,24415.311,Lunes-Viernes,2020,23,1
2020-01-08 00:00:00+00:00,22616.139,Lunes-Viernes,2020,0,1
2020-01-08 01:00:00+00:00,21544.213,Lunes-Viernes,2020,1,1
2020-01-08 02:00:00+00:00,21129.031,Lunes-Viernes,2020,2,1
2020-01-08 03:00:00+00:00,21085.771,Lunes-Viernes,2020,3,1
2020-01-08 04:00:00+00:00,21787.562,Lunes-Viernes,2020,4,1
2020-01-08 05:00:00+00:00,24526.718,Lunes-Viernes,2020,5,1
2020-01-08 06:00:00+00:00,28993.6,Lunes-Viernes,2020,6,1
2020-01-08 07:00:00+00:00,31871.212,Lunes-Viernes,2020,7,1
2020-01-08 08:00:00+00:00,32876.445,Lunes-Viernes,2020,8,1
2020-01-08 09:00:00+00:00,33420.94,Lunes-Viernes,2020,9,1
2020-01-08 10:00:00+00:00,33169.126,Lunes-Viernes,2020,10,1
2020-01-08 11:00:00+00:00,32664.179,Lunes-Viernes,2020,11,1
2020-01-08 12:00:00+00:00,32460.379,Lunes-Viernes,2020,12,1
2020-01-08 13:00:00+00:00,31370.748,Lunes-Viernes,2020,13,1
2020-01-08 14:00:00+00:00,30624.992,Lunes-Viernes,2020,14,1
2020-01-08 15:00:00+00:00,30370.577,Lunes-Viernes,2020,15,1
2020-01-08 16:00:00+00:00,30640.438,Lunes-Viernes,2020,16,1
2020-01-08 17:00:00+00:00,32116.458,Lunes-Viernes,2020,17,1
2020-01-08 18:00:00+00:00,33144.962,Lunes-Viernes,2020,18,1
2020-01-08 19:00:00+00:00,33447.69,Lunes-Viernes,2020,19,1
2020-01-08 20:00:00+00:00,32455.044,Lunes-Viernes,2020,20,1
2020-01-08 21:00:00+00:00,29735.817,Lunes-Viernes,2020,21,1
2020-01-08 22:00:00+00:00,26710.523,Lunes-Viernes,2020,22,1
2020-01-08 23:00:00+00:00,24441.642,Lunes-Viernes,2020,23,1
2020-01-09 00:00:00+00:00,22647.71,Lunes-Viernes,2020,0,1
2020-01-09 01:00:00+00:00,21661.975,Lunes-Viernes,2020,1,1
2020-01-09 02:00:00+00:00,21254.454,Lunes-Viernes,2020,2,1
2020-01-09 03:00:00+00:00,21270.726,Lunes-Viernes,2020,3,1
2020-01-09 04:00:00+00:00,22004.236,Lunes-Viernes,2020,4,1
2020-01-09 05:00:00+00:00,24810.174,Lunes-Viernes,2020,5,1
2020-01-09 06:00:00+00:00,29229.715,Lunes-Viernes,2020,6,1
2020-01-09 07:00:00+00:00,32015.096,Lunes-Viernes,2020,7,1
2020-01-09 08:00:00+00:00,32956.512,Lunes-Viernes,2020,8,1
2020-01-09 09:00:00+00:00,33355.068,Lunes-Viernes,2020,9,1
2020-01-09 10:00:00+00:00,33066.719,Lunes-Viernes,2020,10,1
2020-01-09 11:00:00+00:00,32635.64,Lunes-Viernes,2020,11,1
2020-01-09 12:00:00+00:00,32443.993,Lunes-Viernes,2020,12,1
2020-01-09 13:00:00+00:00,31453.067,Lunes-Viernes,2020,13,1
2020-01-09 14:00:00+00:00,30859.42,Lunes-Viernes,2020,14,1
2020-01-09 15:00:00+00:00,30620.266,Lunes-Viernes,2020,15,1
2020-01-09 16:00:00+00:00,30787.251,Lunes-Viernes,2020,16,1
2020-01-09 17:00:00+00:00,32200.175,Lunes-Viernes,2020,17,1
2020-01-09 18:00:00+00:00,33221.871,Lunes-Viernes,2020,18,1
2020-01-09 19:00:00+00:00,33315.362,Lunes-Viernes,2020,19,1
2020-01-09 20:00:00+00:00,32339.723,Lunes-Viernes,2020,20,1
2020-01-09 21:00:00+00:00,29787.914,Lunes-Viernes,2020,21,1
2020-01-09 22:00:00+00:00,26834.85,Lunes-Viernes,2020,22,1
2020-01-09 23:00:00+00:00,24782.07,Lunes-Viernes,2020,23,1
2020-01-10 00:00:00+00:00,22811.578,Lunes-Viernes,2020,0,1
2020-01-10 01:00:00+00:00,21766.346,Lunes-Viernes,2020,1,1
2020-01-10 02:00:00+00:00,21365.918,Lunes-Viernes,2020,2,1
2020-01-10 03:00:00+00:00,21393.45,Lunes-Viernes,2020,3,1
2020-01-10 04:00:00+00:00,22169.015,Lunes-Viernes,2020,4,1
2020-01-10 05:00:00+00:00,24835.055,Lunes-Viernes,2020,5,1
2020-01-10 06:00:00+00:00,29186.846,Lunes-Viernes,2020,6,1
2020-01-10 07:00:00+00:00,31976.328,Lunes-Viernes,2020,7,1
2020-01-10 08:00:00+00:00,33066.01,Lunes-Viernes,2020,8,1
2020-01-10 09:00:00+00:00,33445.373,Lunes-Viernes,2020,9,1
2020-01-10 10:00:00+00:00,33281.423,Lunes-Viernes,2020,10,1
2020-01-10 11:00:00+00:00,32863.589,Lunes-Viernes,2020,11,1
2020-01-10 12:00:00+00:00,32734.535,Lunes-Viernes,2020,12,1
2020-01-10 13:00:00+00:00,31490.174,Lunes-Viernes,2020,13,1
2020-01-10 14:00:00+00:00,30635.777,Lunes-Viernes,2020,14,1
2020-01-10 15:00:00+00:00,30260.83,Lunes-Viernes,2020,15,1
2020-01-10 16:00:00+00:00,30345.559,Lunes-Viernes,2020,16,1
2020-01-10 17:00:00+00:00,31616.951,Lunes-Viernes,2020,17,1
2020-01-10 18:00:00+00:00,32353.65,Lunes-Viernes,2020,18,1
2020-01-10 19:00:00+00:00,32225.423,Lunes-Viernes,2020,19,1
2020-01-10 20:00:00+00:00,31495.479,Lunes-Viernes,2020,20,1
2020-01-10 21:00:00+00:00,29296.231,Lunes-Viernes,2020,21,1
2020-01-10 22:00:00+00:00,26920.53,Lunes-Viernes,2020,22,1
2020-01-10 23:00:00+00:00,25109.933,Lunes-Viernes,2020,23,1
2020-01-11 00:00:00+00:00,23187.381,Fin de semana,2020,0,1
2020-01-11 01:00:00+00:00,21905.598,Fin de semana,2020,1,1
2020-01-11 02:00:00+00:00,21215.444,Fin de semana,2020,2,1
2020-01-11 03:00:00+00:00,20866.75,Fin de semana,2020,3,1
2020-01-11 04:00:00+00:00,20806.034,Fin de semana,2020,4,1
2020-01-11 05:00:00+00:00,21277.716,Fin de semana,2020,5,1
2020-01-11 06:00:00+00:00,22803.908,Fin de semana,2020,6,1
2020-01-11 07:00:00+00:00,24510.371,Fin de semana,2020,7,1
2020-01-11 08:00:00+00:00,26894.879,Fin de semana,2020,8,1
2020-01-11 09:00:00+00:00,28588.058,Fin de semana,2020,9,1
2020-01-11 10:00:00+00:00,28660.192,Fin de semana,2020,10,1
2020-01-11 11:00:00+00:00,28269.423,Fin de semana,2020,11,1
2020-01-11 12:00:00+00:00,27978.103,Fin de semana,2020,12,1
2020-01-11 13:00:00+00:00,27448.513,Fin de semana,2020,13,1
2020-01-11 14:00:00+00:00,26388.761,Fin de semana,2020,14,1
2020-01-11 15:00:00+00:00,25665.748,Fin de semana,2020,15,1
2020-01-11 16:00:00+00:00,25651.454,Fin de semana,2020,16,1
2020-01-11 17:00:00+00:00,27394.342,Fin de semana,2020,17,1
2020-01-11 18:00:00+00:00,28594.781,Fin de semana,2020,18,1
2020-01-11 19:00:00+00:00,28957.242,Fin de semana,2020,19,1
2020-01-11 20:00:00+00:00,28840.903,Fin de semana,2020,20,1
2020-01-11 21:00:00+00:00,27557.376,Fin de semana,2020,21,1
2020-01-11 22:00:00+00:00,25616.252,Fin de semana,2020,22,1
2020-01-11 23:00:00+00:00,23575.925,Fin de semana,2020,23,1
2020-01-12 00:00:00+00:00,21662.685,Fin de semana,2020,0,1
2020-01-12 01:00:00+00:00,20341.413,Fin de semana,2020,1,1
2020-01-12 02:00:00+00:00,19551.636,Fin de semana,2020,2,1
2020-01-12 03:00:00+00:00,19216.412,Fin de semana,2020,3,1
2020-01-12 04:00:00+00:00,19284.076,Fin de semana,2020,4,1
2020-01-12 05:00:00+00:00,19704.181,Fin de semana,2020,5,1
2020-01-12 06:00:00+00:00,20600.602,Fin de semana,2020,6,1
2020-01-12 07:00:00+00:00,21460.733,Fin de semana,2020,7,1
2020-01-12 08:00:00+00:00,23422.701,Fin de semana,2020,8,1
2020-01-12 09:00:00+00:00,25448.086,Fin de semana,2020,9,1
2020-01-12 10:00:00+00:00,26186.112,Fin de semana,2020,10,1
2020-01-12 11:00:00+00:00,25985.176,Fin de semana,2020,11,1
2020-01-12 12:00:00+00:00,26220.093,Fin de semana,2020,12,1
2020-01-12 13:00:00+00:00,26050.484,Fin de semana,2020,13,1
2020-01-12 14:00:00+00:00,24858.736,Fin de semana,2020,14,1
2020-01-12 15:00:00+00:00,24114.601,Fin de semana,2020,15,1
2020-01-12 16:00:00+00:00,24178.678,Fin de semana,2020,16,1
2020-01-12 17:00:00+00:00,26484.435,Fin de semana,2020,17,1
2020-01-12 18:00:00+00:00,28116.241,Fin de semana,2020,18,1
2020-01-12 19:00:00+00:00,29092.878,Fin de semana,2020,19,1
2020-01-12 20:00:00+00:00,28991.451,Fin de semana,2020,20,1
2020-01-12 21:00:00+00:00,28018.844,Fin de semana,2020,21,1
2020-01-12 22:00:00+00:00,25591.389,Fin de semana,2020,22,1
2020-01-12 23:00:00+00:00,23303.477,Fin de semana,2020,23,1
2020-01-13 00:00:00+00:00,21503.05,Lunes-Viernes,2020,0,1
2020-01-13 01:00:00+00:00,20566.197,Lunes-Viernes,2020,1,1
2020-01-13 02:00:00+00:00,19972.536,Lunes-Viernes,2020,2,1
2020-01-13 03:00:00+00:00,20157.749,Lunes-Viernes,2020,3,1
2020-01-13 04:00:00+00:00,21065.113,Lunes-Viernes,2020,4,1
2020-01-13 05:00:00+00:00,24333.324,Lunes-Viernes,2020,5,1
2020-01-13 06:00:00+00:00,29133.728,Lunes-Viernes,2020,6,1
2020-01-13 07:00:00+00:00,32231.856,Lunes-Viernes,2020,7,1
2020-01-13 08:00:00+00:00,33572.859,Lunes-Viernes,2020,8,1
2020-01-13 09:00:00+00:00,34311.131,Lunes-Viernes,2020,9,1
2020-01-13 10:00:00+00:00,34154.43,Lunes-Viernes,2020,10,1
2020-01-13 11:00:00+00:00,33692.061,Lunes-Viernes,2020,11,1
2020-01-13 12:00:00+00:00,33368.23,Lunes-Viernes,2020,12,1
2020-01-13 13:00:00+00:00,32274.193,Lunes-Viernes,2020,13,1
2020-01-13 14:00:00+00:00,31666.796,Lunes-Viernes,2020,14,1
2020-01-13 15:00:00+00:00,31422.325,Lunes-Viernes,2020,15,1
2020-01-13 16:00:00+00:00,31554.911,Lunes-Viernes,2020,16,1
2020-01-13 17:00:00+00:00,32969.781,Lunes-Viernes,2020,17,1
2020-01-13 18:00:00+00:00,34160.061,Lunes-Viernes,2020,18,1
2020-01-13 19:00:00+00:00,34426.652,Lunes-Viernes,2020,19,1
2020-01-13 20:00:00+00:00,33303.192,Lunes-Viernes,2020,20,1
2020-01-13 21:00:00+00:00,30446.243,Lunes-Viernes,2020,21,1
2020-01-13 22:00:00+00:00,27207.684,Lunes-Viernes,2020,22,1
2020-01-13 23:00:00+00:00,25077.025,Lunes-Viernes,2020,23,1
2020-01-14 00:00:00+00:00,23127.181,Lunes-Viernes,2020,0,1
2020-01-14 01:00:00+00:00,22151.311,Lunes-Viernes,2020,1,1
2020-01-14 02:00:00+00:00,21772.189,Lunes-Viernes,2020,2,1
2020-01-14 03:00:00+00:00,21725.902,Lunes-Viernes,2020,3,1
2020-01-14 04:00:00+00:00,22401.532,Lunes-Viernes,2020,4,1
2020-01-14 05:00:00+00:00,25276.794,Lunes-Viernes,2020,5,1
2020-01-14 06:00:00+00:00,29946.861,Lunes-Viernes,2020,6,1
2020-01-14 07:00:00+00:00,32771.852,Lunes-Viernes,2020,7,1
2020-01-14 08:00:00+00:00,33760.897,Lunes-Viernes,2020,8,1
2020-01-14 09:00:00+00:00,34174.62,Lunes-Viernes,2020,9,1
2020-01-14 10:00:00+00:00,34007.325,Lunes-Viernes,2020,10,1
2020-01-14 11:00:00+00:00,33435.116,Lunes-Viernes,2020,11,1
2020-01-14 12:00:00+00:00,33077.679,Lunes-Viernes,2020,12,1
2020-01-14 13:00:00+00:00,31950.672,Lunes-Viernes,2020,13,1
2020-01-14 14:00:00+00:00,31355.3,Lunes-Viernes,2020,14,1
2020-01-14 15:00:00+00:00,31031.978,Lunes-Viernes,2020,15,1
2020-01-14 16:00:00+00:00,31306.195,Lunes-Viernes,2020,16,1
2020-01-14 17:00:00+00:00,32921.905,Lunes-Viernes,2020,17,1
2020-01-14 18:00:00+00:00,33986.455,Lunes-Viernes,2020,18,1
2020-01-14 19:00:00+00:00,34288.058,Lunes-Viernes,2020,19,1
2020-01-14 20:00:00+00:00,33164.451,Lunes-Viernes,2020,20,1
2020-01-14 21:00:00+00:00,30358.022,Lunes-Viernes,2020,21,1
2020-01-14 22:00:00+00:00,27150.933,Lunes-Viernes,2020,22,1
2020-01-14 23:00:00+00:00,25034.607,Lunes-Viernes,2020,23,1
2020-01-15 00:00:00+00:00,23032.197,Lunes-Viernes,2020,0,1
2020-01-15 01:00:00+00:00,21993.522,Lunes-Viernes,2020,1,1
2020-01-15 02:00:00+00:00,21594.066,Lunes-Viernes,2020,2,1
2020-01-15 03:00:00+00:00,21556.567,Lunes-Viernes,2020,3,1
2020-01-15 04:00:00+00:00,22240.192,Lunes-Viernes,2020,4,1
2020-01-15 05:00:00+00:00,24974.776,Lunes-Viernes,2020,5,1
2020-01-15 06:00:00+00:00,29585.25,Lunes-Viernes,2020,6,1
2020-01-15 07:00:00+00:00,32206.712,Lunes-Viernes,2020,7,1
2020-01-15 08:00:00+00:00,33243.928,Lunes-Viernes,2020,8,1
2020-01-15 09:00:00+00:00,33664.704,Lunes-Viernes,2020,9,1
2020-01-15 10:00:00+00:00,33459.255,Lunes-Viernes,2020,10,1
2020-01-15 11:00:00+00:00,33071.213,Lunes-Viernes,2020,11,1
2020-01-15 12:00:00+00:00,32764.654,Lunes-Viernes,2020,12,1
2020-01-15 13:00:00+00:00,31664.002,Lunes-Viernes,2020,13,1
2020-01-15 14:00:00+00:00,31067.441,Lunes-Viernes,2020,14,1
2020-01-15 15:00:00+00:00,30749.31,Lunes-Viernes,2020,15,1
2020-01-15 16:00:00+00:00,30955.414,Lunes-Viernes,2020,16,1
2020-01-15 17:00:00+00:00,32371.242,Lunes-Viernes,2020,17,1
2020-01-15 18:00:00+00:00,33443.236,Lunes-Viernes,2020,18,1
2020-01-15 19:00:00+00:00,33659.568,Lunes-Viernes,2020,19,1
2020-01-15 20:00:00+00:00,32677.28,Lunes-Viernes,2020,20,1
2020-01-15 21:00:00+00:00,30006.62,Lunes-Viernes,2020,21,1
2020-01-15 22:00:00+00:00,26901.253,Lunes-Viernes,2020,22,1
2020-01-15 23:00:00+00:00,24657.303,Lunes-Viernes,2020,23,1
2020-01-16 00:00:00+00:00,22990.904,Lunes-Viernes,2020,0,1
2020-01-16 01:00:00+00:00,21918.167,Lunes-Viernes,2020,1,1
2020-01-16 02:00:00+00:00,21476.605,Lunes-Viernes,2020,2,1
2020-01-16 03:00:00+00:00,21424.948,Lunes-Viernes,2020,3,1
2020-01-16 04:00:00+00:00,22154.372,Lunes-Viernes,2020,4,1
